OrderID,OrderDate,CustomerID,ProductID,SalespersonID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,UnitCost,TotalCost,Profit,PaymentMethod,Channel,Status,ProfitMarginPct
ORD027223,2025-08-24,C0112,P028,S018,6,996.84,0.0109,-5981.04,-65.19,-5915.85,567.6,-3405.6,-2510.25,Bank Transfer,Direct Sales,Returned,0.4243261745987474
ORD027224,2024-11-07,C1170,P010,S022,1,524.4,0.1147,524.4,60.15,464.25,361.04,361.04,103.21,UPI,Partner,Completed,0.22231556273559502
ORD027225,2025-06-15,C0933,P036,S002,6,1185.47,0.0244,7112.82,173.55,6939.27,729.16,4374.96,2564.31,Credit Card,Online,Completed,0.36953598865586723
ORD027226,2025-08-11,C1060,P046,S008,1,530.17,0.02,530.17,10.6,519.57,305.04,305.04,214.53,Bank Transfer,Online,Completed,0.4128991281251804
ORD027227,2024-08-07,C0004,P009,S014,1,343.79,0.083,343.79,28.53,315.26,253.79,253.79,61.47,UPI,Retail Store,Completed,0.1949819196853391
ORD027228,2025-11-04,C1144,P026,S020,3,704.62,0.0332,2113.86,70.18,2043.68,479.79,1439.37,604.31,UPI,Direct Sales,Completed,0.2956969780004697
ORD027229,2025-05-11,C0109,P049,S028,1,1241.18,0.0881,1241.18,109.35,1131.83,708.15,708.15,423.68,UPI,Online,Completed,0.3743318342860677
ORD027230,2024-12-08,C1102,P046,S010,5,530.17,0.1009,2650.85,267.47,2383.38,305.04,1525.2,858.18,Bank Transfer,Online,Completed,0.36006847418372223
ORD027231,2025-09-18,C0739,P051,S024,4,382.6,0.0152,1530.4,23.26,1507.14,241.65,966.6,540.54,UPI,Online,Completed,0.35865281261196696
ORD027232,2024-04-03,C0049,P034,S013,2,1552.92,0.0895,3105.84,277.97,2827.87,1185.29,2370.58,457.29,Credit Card,Retail Store,Completed,0.16170828220533476
ORD027233,2024-05-12,C1133,P014,S006,5,1356.52,0.048,6782.6,325.56,6457.04,791.88,3959.4,2497.64,Credit Card,Online,Completed,0.3868088164236244
ORD027234,2025-05-15,C0480,P041,S008,5,742.53,0.0098,3712.65,36.38,3676.27,568.5,2842.5,833.77,Credit Card,Online,Completed,0.22679781408873667
ORD027235,2024-06-20,C0522,P026,S026,2,704.62,0.0963,1409.24,135.71,1273.53,479.79,959.58,313.95,Credit Card,Online,Completed,0.2465195166191609
ORD027236,2025-09-17,C0925,P037,S030,1,646.6,0.1758,646.6,113.67,532.93,359.35,359.35,173.58,Wallet,Online,Completed,0.32570881729307793
ORD027237,2024-01-09,C0376,P031,S010,3,203.5,0.0738,610.5,45.05,565.45,120.45,361.35,204.1,Bank Transfer,Online,Completed,0.3609514545936864
ORD027238,2025-11-12,C1147,P047,S009,4,943.05,0.0282,3772.2,106.38,3665.82,455.15,1820.6,1845.22,Credit Card,Online,Completed,0.5033580481311138
ORD027239,2024-11-16,C0588,P038,S028,6,1120.56,0.0211,6723.36,141.86,6581.5,686.73,4120.38,2461.12,Credit Card,Retail Store,Completed,0.37394514928207856
ORD027240,2024-04-07,C0635,P048,S007,1,1530.52,0.0358,1530.52,54.79,1475.73,910.11,910.11,565.62,UPI,Online,Completed,0.3832814945823423
ORD027241,2024-06-17,C0649,P043,S001,2,1566.69,0.0339,3133.38,106.22,3027.16,1215.35,2430.7,596.46,Credit Card,Partner,Completed,0.1970361659112832
ORD027242,2024-11-06,C1114,P028,S001,3,996.84,0.0443,2990.52,132.48,2858.04,567.6,1702.8,1155.24,Credit Card,Online,Completed,0.40420707897720115
ORD027243,2025-12-30,C1173,P056,S011,2,226.11,0.0103,452.22,4.66,447.56,174.8,349.6,97.96,Bank Transfer,Direct Sales,Completed,0.21887568147287512
ORD027244,2024-12-08,C1025,P041,S017,1,742.53,0.0543,742.53,40.32,702.21,568.5,568.5,133.71,UPI,Online,Completed,0.19041312427906182
ORD027245,2025-03-05,C0723,P044,S013,3,1027.24,0.0382,3081.72,117.72,2964.0,751.51,2254.53,709.47,Credit Card,Online,Completed,0.23936234817813767
ORD027246,2025-07-09,C0367,P040,S002,5,435.66,0.0608,2178.3,132.44,2045.86,236.04,1180.2,865.66,Credit Card,Online,Completed,0.423127682246097
ORD027247,2025-05-14,C0146,P056,S011,8,226.11,0.0979,-1808.88,-177.09,-1631.79,174.8,-1398.4,-233.39,Cash,Direct Sales,Returned,0.14302698263869737
ORD027248,2024-10-11,C0613,P017,S015,10,227.77,0.0772,2277.7,175.84,2101.86,164.13,1641.3,460.56,UPI,Partner,Completed,0.21912020781593444
ORD027249,2025-09-29,C0837,P058,S016,2,996.5,0.0563,1993.0,112.21,1880.79,611.43,1222.86,657.93,Bank Transfer,Direct Sales,Completed,0.34981576890561944
ORD027250,2024-09-16,C0232,P012,S029,1,868.81,0.047,868.81,40.83,827.98,519.75,519.75,308.23,UPI,Online,Completed,0.37226744607357665
ORD027251,2025-05-09,C0619,P027,S016,4,1301.36,0.029,5205.44,150.96,5054.48,781.74,3126.96,1927.52,Credit Card,Partner,Completed,0.38134882322217123
ORD027252,2024-12-20,C0469,P001,S027,3,1537.68,0.0843,4613.04,388.88,4224.16,884.5,2653.5,1570.66,UPI,Partner,Completed,0.3718277716753154
ORD027253,2024-08-01,C0212,P040,S015,4,435.66,0.0798,1742.64,139.06,1603.58,236.04,944.16,659.42,Wallet,Direct Sales,Completed,0.4112174010651168
ORD027254,2024-07-18,C1130,P060,S027,2,138.39,0.0071,276.78,1.97,274.81,100.18,200.36,74.45,UPI,Online,Completed,0.27091444998362507
ORD027255,2024-08-23,C0265,P033,S003,1,1119.67,0.0355,1119.67,39.75,1079.92,771.16,771.16,308.76,Wallet,Online,Completed,0.2859100674124009
ORD027256,2024-05-15,C0625,P013,S006,4,1414.83,0.0884,5659.32,500.28,5159.04,1040.3,4161.2,997.84,Credit Card,Retail Store,Completed,0.1934158293015755
ORD027257,2025-09-19,C1017,P005,S025,2,137.01,0.132,274.02,36.17,237.85,96.66,193.32,44.53,Credit Card,Retail Store,Completed,0.1872188354004625
ORD027258,2025-10-28,C1107,P052,S015,3,495.75,0.0641,1487.25,95.33,1391.92,297.9,893.7,498.22,Bank Transfer,Online,Completed,0.35793723777228575
ORD027259,2025-02-25,C1107,P037,S008,5,646.6,0.0854,3233.0,276.1,2956.9,359.35,1796.75,1160.15,Bank Transfer,Partner,Completed,0.3923534783049816
ORD027260,2024-12-06,C0762,P040,S013,2,435.66,0.0619,871.32,53.93,817.39,236.04,472.08,345.31,Credit Card,Retail Store,Completed,0.4224543975336131
ORD027261,2024-12-07,C0349,P043,S019,4,1566.69,0.0297,6266.76,186.12,6080.64,1215.35,4861.4,1219.24,Credit Card,Retail Store,Completed,0.2005117882328176
ORD027262,2025-06-13,C0295,P028,S015,2,996.84,0.0054,-1993.68,-10.77,-1982.91,567.6,-1135.2,-847.71,Credit Card,Partner,Returned,0.42750805634143757
ORD027263,2025-01-22,C0188,P058,S027,3,996.5,0.017,2989.5,50.82,2938.68,611.43,1834.29,1104.39,Wallet,Partner,Completed,0.37581158887663857
ORD027264,2024-01-04,C0827,P024,S002,5,739.09,0.0332,3695.45,122.69,3572.76,542.12,2710.6,862.16,Credit Card,Retail Store,Completed,0.24131483782845753
ORD027265,2025-11-07,C0896,P020,S014,1,695.94,0.0379,695.94,26.38,669.56,374.13,374.13,295.43,UPI,Retail Store,Completed,0.4412300615329471
ORD027266,2025-09-30,C0902,P040,S014,5,435.66,0.0578,2178.3,125.91,2052.39,236.04,1180.2,872.19,Bank Transfer,Online,Completed,0.42496309181003616
ORD027267,2025-02-02,C0331,P042,S014,1,1788.05,0.0387,1788.05,69.2,1718.85,1041.65,1041.65,677.2,Credit Card,Direct Sales,Completed,0.3939843500014545
ORD027268,2025-02-25,C0041,P037,S023,2,646.6,0.1161,1293.2,150.14,1143.06,359.35,718.7,424.36,Bank Transfer,Retail Store,Completed,0.3712491032841671
ORD027269,2025-02-14,C1096,P020,S009,1,695.94,0.0277,695.94,19.28,676.66,374.13,374.13,302.53,Credit Card,Retail Store,Completed,0.44709307480861876
ORD027270,2024-07-31,C0756,P023,S028,1,1430.69,0.0271,1430.69,38.77,1391.92,822.45,822.45,569.47,Bank Transfer,Online,Completed,0.4091255244554285
ORD027271,2025-07-13,C0923,P003,S024,1,113.15,0.0319,113.15,3.61,109.54,71.8,71.8,37.74,UPI,Direct Sales,Completed,0.3445316779258718
ORD027272,2025-07-11,C1018,P005,S005,1,137.01,0.019,137.01,2.6,134.41,96.66,96.66,37.75,Bank Transfer,Retail Store,Completed,0.2808570790863775
ORD027273,2025-07-11,C0239,P015,S002,3,835.85,0.0428,2507.55,107.32,2400.23,410.04,1230.12,1170.11,Credit Card,Partner,Completed,0.4874991146681776
ORD027274,2024-02-17,C0599,P046,S012,2,530.17,0.052,1060.34,55.14,1005.2,305.04,610.08,395.12,Bank Transfer,Online,Completed,0.39307600477516913
ORD027275,2024-07-05,C0662,P053,S028,2,326.32,0.1229,-652.64,-80.21,-572.43,218.75,-437.5,-134.93,UPI,Retail Store,Returned,0.23571441049560649
ORD027276,2025-05-16,C0005,P005,S014,2,137.01,0.0511,274.02,14.0,260.02,96.66,193.32,66.7,Cash,Online,Completed,0.2565187293285132
ORD027277,2025-09-23,C1136,P034,S013,3,1552.92,0.0274,4658.76,127.65,4531.11,1185.29,3555.87,975.24,Cash,Retail Store,Completed,0.21523202923786888
ORD027278,2025-10-05,C0318,P058,S016,6,996.5,0.0787,5979.0,470.55,5508.45,611.43,3668.58,1839.87,Wallet,Direct Sales,Completed,0.3340086594232497
ORD027279,2025-06-14,C0671,P039,S021,1,1595.53,0.079,-1595.53,-126.05,-1469.48,1171.41,-1171.41,-298.07,Wallet,Partner,Returned,0.20284046057108637
ORD027280,2025-04-19,C0047,P059,S022,6,317.16,0.043,1902.96,81.83,1821.13,198.68,1192.08,629.05,Credit Card,Direct Sales,Completed,0.3454174056766952
ORD027281,2024-02-11,C1050,P058,S023,2,996.5,0.0397,1993.0,79.12,1913.88,611.43,1222.86,691.02,Bank Transfer,Partner,Completed,0.36105711956862496
ORD027282,2025-08-26,C0299,P039,S012,2,1595.53,0.0627,3191.06,200.08,2990.98,1171.41,2342.82,648.16,Bank Transfer,Online,Completed,0.2167048927107503
ORD027283,2024-09-17,C0061,P056,S009,3,226.11,0.1665,678.33,112.94,565.39,174.8,524.4,40.99,Bank Transfer,Partner,Completed,0.07249862926475531
ORD027284,2024-02-17,C0998,P046,S022,2,530.17,0.0262,1060.34,27.78,1032.56,305.04,610.08,422.48,Wallet,Direct Sales,Completed,0.40915782133725886
ORD027285,2025-08-08,C0384,P023,S021,1,1430.69,0.0265,1430.69,37.91,1392.78,822.45,822.45,570.33,Credit Card,Direct Sales,Completed,0.40949037177443676
ORD027286,2025-12-28,C0756,P047,S023,6,943.05,0.012,5658.3,67.9,5590.4,455.15,2730.9,2859.5,Wallet,Direct Sales,Completed,0.5115018603319977
ORD027287,2025-03-21,C0576,P017,S003,2,227.77,0.0645,455.54,29.38,426.16,164.13,328.26,97.9,Wallet,Retail Store,Completed,0.22972592453538576
ORD027288,2024-08-08,C0967,P009,S025,1,343.79,0.0053,343.79,1.82,341.97,253.79,253.79,88.18,Credit Card,Online,Completed,0.25785887650963535
ORD027289,2025-09-12,C0177,P004,S021,2,1131.75,0.102,2263.5,230.88,2032.62,578.0,1156.0,876.62,Wallet,Retail Store,Completed,0.43127589023034313
ORD027290,2025-10-08,C0093,P030,S015,1,470.33,0.0785,470.33,36.92,433.41,247.61,247.61,185.8,Bank Transfer,Retail Store,Completed,0.42869338501649706
ORD027291,2024-12-08,C0276,P048,S011,2,1530.52,0.1315,3061.04,402.53,2658.51,910.11,1820.22,838.29,Credit Card,Retail Store,Completed,0.31532324497556896
ORD027292,2024-08-25,C0534,P014,S030,3,1356.52,0.0283,4069.56,115.17,3954.39,791.88,2375.64,1578.75,Wallet,Retail Store,Completed,0.39923983218650666
ORD027293,2024-06-03,C0183,P030,S013,1,470.33,0.0283,470.33,13.31,457.02,247.61,247.61,209.41,Bank Transfer,Retail Store,Completed,0.45820751827053524
ORD027294,2024-02-25,C0864,P031,S029,4,203.5,0.0015,814.0,1.22,812.78,120.45,481.8,330.98,Credit Card,Direct Sales,Completed,0.40721966583823427
ORD027295,2025-01-21,C0412,P001,S030,2,1537.68,0.0481,3075.36,147.92,2927.44,884.5,1769.0,1158.44,Bank Transfer,Direct Sales,Completed,0.3957177602273659
ORD027296,2025-12-10,C1055,P058,S025,2,996.5,0.1095,1993.0,218.23,1774.77,611.43,1222.86,551.91,Bank Transfer,Online,Completed,0.3109755066853733
ORD027297,2024-11-10,C0215,P027,S030,1,1301.36,0.0602,1301.36,78.34,1223.02,781.74,781.74,441.28,Wallet,Online,Completed,0.36081176105051427
ORD027298,2024-02-07,C0979,P002,S003,2,97.66,0.0335,195.32,6.54,188.78,53.33,106.66,82.12,UPI,Retail Store,Completed,0.4350037080199174
ORD027299,2024-12-06,C0352,P045,S024,2,942.01,0.0326,1884.02,61.42,1822.6,680.67,1361.34,461.26,UPI,Online,Completed,0.2530780204104027
ORD027300,2025-12-29,C0927,P040,S023,1,435.66,0.0894,435.66,38.95,396.71,236.04,236.04,160.67,UPI,Online,Completed,0.40500617579592146
ORD027301,2024-08-18,C1195,P056,S004,1,226.11,0.0956,226.11,21.62,204.49,174.8,174.8,29.69,Wallet,Online,Completed,0.14519047386180253
ORD027302,2025-03-27,C0232,P057,S026,2,330.14,0.0664,660.28,43.84,616.44,176.98,353.96,262.48,Bank Transfer,Direct Sales,Completed,0.42579975342287973
ORD027303,2024-12-07,C1098,P041,S022,1,742.53,0.0331,742.53,24.58,717.95,568.5,568.5,149.45,Cash,Partner,Completed,0.20816212828191374
ORD027304,2025-03-28,C0253,P010,S004,2,524.4,0.0184,1048.8,19.3,1029.5,361.04,722.08,307.42,Wallet,Direct Sales,Completed,0.29861097620203986
ORD027305,2024-09-13,C0905,P024,S003,5,739.09,0.0776,3695.45,286.77,3408.68,542.12,2710.6,698.08,Credit Card,Partner,Completed,0.2047948179353885
ORD027306,2025-03-09,C1098,P020,S014,3,695.94,0.038,2087.82,79.34,2008.48,374.13,1122.39,886.09,Wallet,Partner,Completed,0.44117442045726124
ORD027307,2024-07-27,C0434,P042,S022,2,1788.05,0.1151,3576.1,411.61,3164.49,1041.65,2083.3,1081.19,Credit Card,Retail Store,Completed,0.34166326959478466
ORD027308,2024-07-19,C0741,P055,S015,5,768.97,0.0599,3844.85,230.31,3614.54,396.96,1984.8,1629.74,Credit Card,Direct Sales,Completed,0.4508844832260813
ORD027309,2024-05-16,C0724,P016,S023,1,1526.06,0.0663,1526.06,101.18,1424.88,1074.12,1074.12,350.76,UPI,Retail Store,Completed,0.24616809836617817
ORD027310,2025-10-01,C0084,P041,S008,10,742.53,0.0232,7425.3,172.27,7253.03,568.5,5685.0,1568.03,Bank Transfer,Direct Sales,Completed,0.21618964763691864
ORD027311,2025-07-18,C0712,P038,S018,1,1120.56,0.0189,1120.56,21.18,1099.38,686.73,686.73,412.65,UPI,Online,Completed,0.3753479233749931
ORD027312,2025-01-28,C0998,P060,S024,2,138.39,0.0566,276.78,15.67,261.11,100.18,200.36,60.75,Cash,Online,Completed,0.23266056451304046
ORD027313,2025-08-18,C0217,P054,S017,8,194.76,0.0086,1558.08,13.4,1544.68,129.78,1038.24,506.44,Credit Card,Online,Completed,0.32786078670015795
ORD027314,2025-12-21,C0511,P044,S010,2,1027.24,0.0096,2054.48,19.72,2034.76,751.51,1503.02,531.74,UPI,Retail Store,Completed,0.2613281173209617
ORD027315,2024-02-05,C0258,P049,S008,1,1241.18,0.0535,1241.18,66.4,1174.78,708.15,708.15,466.63,UPI,Direct Sales,Completed,0.397206285432166
ORD027316,2024-08-02,C0229,P042,S024,2,1788.05,0.0152,3576.1,54.36,3521.74,1041.65,2083.3,1438.44,Bank Transfer,Online,Completed,0.40844582507510496
ORD027317,2024-01-27,C0298,P043,S017,1,1566.69,0.0395,1566.69,61.88,1504.81,1215.35,1215.35,289.46,Credit Card,Retail Store,Completed,0.1923565101242017
ORD027318,2025-10-19,C0618,P041,S001,4,742.53,0.0562,2970.12,166.92,2803.2,568.5,2274.0,529.2,UPI,Retail Store,Completed,0.18878424657534248
ORD027319,2024-01-18,C0505,P018,S007,6,478.25,0.0219,2869.5,62.84,2806.66,252.6,1515.6,1291.06,Wallet,Online,Completed,0.45999871733662073
ORD027320,2025-09-21,C0651,P035,S006,5,639.5,0.0088,3197.5,28.14,3169.36,497.95,2489.75,679.61,UPI,Retail Store,Completed,0.2144313047429134
ORD027321,2024-05-16,C0440,P030,S004,1,470.33,0.0105,470.33,4.94,465.39,247.61,247.61,217.78,Wallet,Online,Completed,0.46795161047723416
ORD027322,2025-08-01,C0173,P037,S018,8,646.6,0.0456,5172.8,235.88,4936.92,359.35,2874.8,2062.12,Bank Transfer,Partner,Completed,0.41769362274454513
ORD027323,2024-01-30,C0941,P005,S009,4,137.01,0.0901,548.04,49.38,498.66,96.66,386.64,112.02,UPI,Online,Completed,0.22464204066899288
ORD027324,2024-03-13,C0669,P037,S002,4,646.6,0.0464,2586.4,120.01,2466.39,359.35,1437.4,1028.99,Bank Transfer,Partner,Completed,0.41720490271206095
ORD027325,2024-05-02,C0162,P011,S011,2,837.2,0.0351,1674.4,58.77,1615.63,404.51,809.02,806.61,Credit Card,Partner,Completed,0.49925416091555613
ORD027326,2024-08-15,C0607,P004,S030,2,1131.75,0.0015,2263.5,3.4,2260.1,578.0,1156.0,1104.1,UPI,Online,Completed,0.48851820715897526
ORD027327,2024-12-03,C0858,P037,S020,1,646.6,0.0675,646.6,43.65,602.95,359.35,359.35,243.6,UPI,Direct Sales,Completed,0.4040135998009785
ORD027328,2024-09-29,C0020,P060,S019,2,138.39,0.0286,276.78,7.92,268.86,100.18,200.36,68.5,Bank Transfer,Retail Store,Completed,0.25477943911329315
ORD027329,2025-03-12,C1096,P051,S018,4,382.6,0.0243,1530.4,37.19,1493.21,241.65,966.6,526.61,Bank Transfer,Retail Store,Completed,0.3526697517428895
ORD027330,2024-02-08,C0582,P011,S023,2,837.2,0.044,1674.4,73.67,1600.73,404.51,809.02,791.71,UPI,Online,Completed,0.4945930919018198
ORD027331,2025-11-12,C0402,P012,S021,6,868.81,0.069,5212.86,359.69,4853.17,519.75,3118.5,1734.67,Credit Card,Online,Completed,0.3574302981350334
ORD027332,2025-03-01,C0712,P049,S026,1,1241.18,0.0596,1241.18,73.97,1167.21,708.15,708.15,459.06,Bank Transfer,Direct Sales,Completed,0.39329683604492766
ORD027333,2024-11-10,C0308,P047,S009,1,943.05,0.0951,943.05,89.68,853.37,455.15,455.15,398.22,Credit Card,Partner,Completed,0.4666440113901356
ORD027334,2025-09-05,C0549,P028,S004,2,996.84,0.0068,1993.68,13.56,1980.12,567.6,1135.2,844.92,Wallet,Online,Completed,0.4267014120356342
ORD027335,2025-05-23,C1040,P055,S029,6,768.97,0.0386,4613.82,178.09,4435.73,396.96,2381.76,2053.97,Bank Transfer,Partner,Completed,0.4630511775964723
ORD027336,2024-06-05,C0183,P026,S002,5,704.62,0.041,3523.1,144.45,3378.65,479.79,2398.95,979.7,Credit Card,Online,Completed,0.2899678865819188
ORD027337,2024-09-13,C0868,P034,S012,1,1552.92,0.0307,1552.92,47.67,1505.25,1185.29,1185.29,319.96,UPI,Retail Store,Completed,0.21256269722637433
ORD027338,2025-09-26,C1038,P056,S006,1,226.11,0.0544,226.11,12.3,213.81,174.8,174.8,39.01,Cash,Online,Completed,0.18245170946167158
ORD027339,2025-03-31,C0024,P001,S001,1,1537.68,0.0743,1537.68,114.25,1423.43,884.5,884.5,538.93,UPI,Direct Sales,Completed,0.37861363045601115
ORD027340,2024-02-16,C0806,P006,S015,4,601.18,0.107,2404.72,257.31,2147.41,452.01,1808.04,339.37,Bank Transfer,Retail Store,Completed,0.15803689095235657
ORD027341,2024-11-27,C0236,P033,S018,2,1119.67,0.0274,2239.34,61.36,2177.98,771.16,1542.32,635.66,Bank Transfer,Online,Completed,0.291857592815361
ORD027342,2024-01-10,C0850,P047,S023,2,943.05,0.0564,-1886.1,-106.38,-1779.72,455.15,-910.3,-869.42,Credit Card,Retail Store,Returned,0.4885150473108129
ORD027343,2024-05-23,C0503,P024,S027,6,739.09,0.0372,4434.54,164.96,4269.58,542.12,3252.72,1016.86,UPI,Online,Completed,0.23816394118391038
ORD027344,2025-03-06,C0255,P034,S007,3,1552.92,0.1087,4658.76,506.41,4152.35,1185.29,3555.87,596.48,Bank Transfer,Direct Sales,Completed,0.14364877719845387
ORD027345,2024-05-31,C0377,P008,S014,8,623.65,0.0307,4989.2,153.17,4836.03,399.04,3192.32,1643.71,Credit Card,Online,Completed,0.33988829680543753
ORD027346,2025-05-01,C1133,P016,S014,1,1526.06,0.0828,1526.06,126.36,1399.7,1074.12,1074.12,325.58,Bank Transfer,Retail Store,Completed,0.23260698721154532
ORD027347,2024-05-15,C0767,P016,S021,4,1526.06,0.0767,6104.24,468.2,5636.04,1074.12,4296.48,1339.56,Wallet,Direct Sales,Completed,0.23767751825749994
ORD027348,2025-08-09,C0422,P016,S022,1,1526.06,0.0883,1526.06,134.75,1391.31,1074.12,1074.12,317.19,Cash,Online,Completed,0.22797938633374304
ORD027349,2024-01-26,C0131,P052,S020,3,495.75,0.0638,1487.25,94.89,1392.36,297.9,893.7,498.66,Cash,Online,Completed,0.3581401361716798
ORD027350,2024-01-07,C0944,P051,S002,2,382.6,0.0723,765.2,55.32,709.88,241.65,483.3,226.58,UPI,Online,Completed,0.31918070659829834
ORD027351,2025-08-13,C1169,P034,S030,1,1552.92,0.0889,1552.92,138.05,1414.87,1185.29,1185.29,229.58,Credit Card,Retail Store,Completed,0.16226225730985888
ORD027352,2024-01-15,C0219,P020,S012,1,695.94,0.0537,695.94,37.37,658.57,374.13,374.13,284.44,Credit Card,Partner,Completed,0.431905492202803
ORD027353,2025-03-07,C0197,P014,S029,8,1356.52,0.0604,10852.16,655.47,10196.69,791.88,6335.04,3861.65,Bank Transfer,Retail Store,Completed,0.3787160343209414
ORD027354,2025-02-03,C0595,P058,S007,4,996.5,0.0441,3986.0,175.78,3810.22,611.43,2445.72,1364.5,Credit Card,Online,Completed,0.3581158043367575
ORD027355,2024-07-25,C0783,P059,S030,4,317.16,0.1153,1268.64,146.27,1122.37,198.68,794.72,327.65,Credit Card,Retail Store,Completed,0.29192690467492893
ORD027356,2025-08-23,C0618,P026,S011,1,704.62,0.0666,704.62,46.93,657.69,479.79,479.79,177.9,UPI,Online,Completed,0.2704921771655339
ORD027357,2025-08-31,C0696,P002,S030,4,97.66,0.0447,390.64,17.46,373.18,53.33,213.32,159.86,Credit Card,Online,Completed,0.428372367222252
ORD027358,2024-08-03,C0844,P019,S014,1,1494.66,0.0327,1494.66,48.88,1445.78,958.38,958.38,487.4,Bank Transfer,Online,Completed,0.33711906375797146
ORD027359,2025-05-16,C1102,P002,S014,1,97.66,0.058,97.66,5.66,92.0,53.33,53.33,38.67,Wallet,Direct Sales,Completed,0.42032608695652174
ORD027360,2025-04-03,C1119,P050,S026,2,539.83,0.0373,1079.66,40.27,1039.39,265.17,530.34,509.05,Bank Transfer,Online,Completed,0.48975841599399644
ORD027361,2024-09-15,C0389,P026,S005,2,704.62,0.1069,1409.24,150.65,1258.59,479.79,959.58,299.01,Credit Card,Direct Sales,Completed,0.23757538197506733
ORD027362,2024-11-24,C0515,P025,S025,1,779.29,0.0287,779.29,22.37,756.92,485.42,485.42,271.5,Credit Card,Partner,Completed,0.3586904824816361
ORD027363,2025-03-29,C0047,P049,S023,10,1241.18,0.0365,12411.8,453.03,11958.77,708.15,7081.5,4877.27,Credit Card,Retail Store,Completed,0.4078404384397392
ORD027364,2025-01-09,C1182,P019,S030,1,1494.66,0.0737,-1494.66,-110.16,-1384.5,958.38,-958.38,-426.12,UPI,Online,Returned,0.3077789815817985
ORD027365,2025-04-08,C0751,P060,S002,3,138.39,0.0838,415.17,34.79,380.38,100.18,300.54,79.84,UPI,Online,Completed,0.20989536779010465
ORD027366,2024-03-15,C0271,P046,S014,4,530.17,0.017,2120.68,36.05,2084.63,305.04,1220.16,864.47,Wallet,Direct Sales,Completed,0.414687498500933
ORD027367,2024-08-29,C0422,P049,S017,1,1241.18,0.0524,1241.18,65.04,1176.14,708.15,708.15,467.99,UPI,Direct Sales,Completed,0.3979033108303433
ORD027368,2024-01-17,C1052,P048,S019,2,1530.52,0.0509,3061.04,155.81,2905.23,910.11,1820.22,1085.01,UPI,Direct Sales,Completed,0.3734678493613242
ORD027369,2025-11-19,C0087,P051,S011,1,382.6,0.0026,382.6,0.99,381.61,241.65,241.65,139.96,Wallet,Retail Store,Completed,0.3667618773092948
ORD027370,2024-09-15,C0687,P017,S030,2,227.77,0.1121,455.54,51.07,404.47,164.13,328.26,76.21,Bank Transfer,Retail Store,Completed,0.18841941305906493
ORD027371,2024-05-02,C0719,P030,S008,2,470.33,0.0471,940.66,44.31,896.35,247.61,495.22,401.13,UPI,Online,Completed,0.44751492162659673
ORD027372,2024-11-06,C0862,P012,S022,1,868.81,0.014,868.81,12.16,856.65,519.75,519.75,336.9,Wallet,Partner,Completed,0.3932761337769217
ORD027373,2024-04-20,C0758,P057,S030,1,330.14,0.0256,330.14,8.45,321.69,176.98,176.98,144.71,Credit Card,Online,Completed,0.4498430165687463
ORD027374,2024-09-12,C0054,P021,S018,6,1766.6,0.0751,10599.6,796.03,9803.57,1229.15,7374.9,2428.67,Wallet,Partner,Completed,0.24773322371340237
ORD027375,2024-08-21,C0083,P036,S023,3,1185.47,0.0254,3556.41,90.33,3466.08,729.16,2187.48,1278.6,Credit Card,Online,Completed,0.3688893505054701
ORD027376,2025-05-11,C0544,P040,S028,1,435.66,0.0384,435.66,16.73,418.93,236.04,236.04,182.89,Wallet,Partner,Completed,0.436564581194949
ORD027377,2024-02-09,C0385,P028,S024,2,996.84,0.1252,1993.68,249.61,1744.07,567.6,1135.2,608.87,Bank Transfer,Direct Sales,Completed,0.34910869403177625
ORD027378,2024-05-01,C0523,P033,S012,2,1119.67,0.047,2239.34,105.25,2134.09,771.16,1542.32,591.77,UPI,Partner,Completed,0.2772938348429541
ORD027379,2025-03-25,C0223,P046,S012,10,530.17,0.0348,5301.7,184.5,5117.2,305.04,3050.4,2066.8,Credit Card,Retail Store,Completed,0.40389275384976164
ORD027380,2025-12-27,C0286,P009,S020,8,343.79,0.0762,2750.32,209.57,2540.75,253.79,2030.32,510.43,UPI,Partner,Completed,0.20089737282298534
ORD027381,2025-06-02,C0824,P018,S014,3,478.25,0.0429,-1434.75,-61.55,-1373.2,252.6,-757.8,-615.4,Bank Transfer,Direct Sales,Returned,0.4481503058549373
ORD027382,2024-04-01,C0444,P024,S016,1,739.09,0.1487,739.09,109.9,629.19,542.12,542.12,87.07,Credit Card,Retail Store,Completed,0.13838427184157406
ORD027383,2024-12-26,C0089,P032,S008,1,723.04,0.0509,723.04,36.8,686.24,392.4,392.4,293.84,Wallet,Online,Completed,0.42818838890184185
ORD027384,2024-05-02,C1185,P023,S013,4,1430.69,0.052,0.0,0.0,0.0,822.45,0.0,0.0,UPI,Direct Sales,Cancelled,0.393605373462263
ORD027385,2024-12-02,C0767,P058,S010,3,996.5,0.0247,0.0,0.0,0.0,611.43,0.0,0.0,Wallet,Retail Store,Cancelled,0.370883436340314
ORD027386,2025-08-30,C1182,P012,S014,1,868.81,0.0516,868.81,44.83,823.98,519.75,519.75,304.23,Bank Transfer,Partner,Completed,0.3692201267021044
ORD027387,2025-05-27,C0269,P034,S020,1,1552.92,0.0756,1552.92,117.4,1435.52,1185.29,1185.29,250.23,Credit Card,Retail Store,Completed,0.17431314088274633
